Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,latitude,longitude
2952577,"June 28, 2024",Texas,Corpus Christi,2600 block of Buford St,2,3,0,0,0,N/A,27.780640863844,-97.417888753311
2953462,"June 28, 2024",Nebraska,Crete,1200 block of Crestline Dr,0,7,1,0,0,N/A,40.62996728689,-96.94777822537
2951432,"June 26, 2024",California,Lancaster,800 block of E Ave J-12,2,5,0,0,2,N/A,34.689413061608,-118.113736193004
2950871,"June 26, 2024",Wisconsin,Milwaukee,5912 W Oklahoma Ave,0,4,0,0,2,N/A,42.98883054079,-87.987307863304
2949852,"June 24, 2024",Nevada,North Las Vegas,370 Casa Norte Dr,5,1,1,0,0,N/A,36.248608010937,-115.14574996901
2948840,"June 24, 2024",Ohio,Dayton,1530 Home Ave,2,5,0,0,0,N/A,39.750814968604,-84.219321275232
2950074,"June 24, 2024",Ohio,Dayton,4900 block of Genesee Ave,0,4,1,0,0,N/A,39.78488101748,-84.264350705612
2949287,"June 24, 2024",Pennsylvania,York,600 block of W Market St,0,4,0,0,0,N/A,40.002021306738,-76.616171301963
2947726,"June 23, 2024",Ohio,Columbus,1100 block of N High St,0,10,0,0,0,N/A,39.98578713273,-83.005254722367
2948227,"June 23, 2024",California,Vallejo,Spring Rd and Monterey St,1,3,0,0,0,N/A,38.106294995223,-122.246474969316
2947774,"June 23, 2024",Florida,Tampa,11606 McKinley Dr,1,3,0,0,5,N/A,28.053550658772,-82.41689366401
2948042,"June 23, 2024",North Carolina,Winston Salem (Winston-salem),2915 Starlight Dr,1,3,0,1,1,N/A,36.061071015923,-80.226102974371
2947750,"June 23, 2024",New York,Rochester,353 Court St,0,6,0,0,1,N/A,43.153947160185,-77.601941906662
2947743,"June 23, 2024",Missouri,Saint Louis,N 11th St and Market St,1,5,0,0,1,N/A,38.62701100699,-90.196436983625
2948220,"June 23, 2024",New Jersey,Trenton,101 Walnut Ave,1,3,0,0,1,N/A,40.224733222381,-74.739466064954
2947849,"June 23, 2024",Alabama,Montgomery,N Pass Rd and Coliseum Blvd,0,9,0,0,0,N/A,32.408684478998,-86.265452313184
2947249,"June 22, 2024",Mississippi,Canton,Hickory St,1,5,0,0,1,N/A,32.61385,-90.0385665
2947842,"June 22, 2024",Virginia,Glen Allen,11690 Old Washington Hwy,0,6,0,0,0,N/A,37.689192508203,-77.500582652865
2946903,"June 22, 2024",Kentucky,Louisville,2523 West Broadway,1,7,0,0,0,N/A,38.249748334405,-85.794320360662
2947288,"June 21, 2024",Mississippi,Meridian,500 block of 53rd Ave,1,3,0,0,1,N/A,32.360946804862,-88.731661408047
2946833,"June 21, 2024",District of Columbia,Washington,14th Pl and Savannah St SE,0,4,0,0,0,N/A,38.844284982814,-76.984648013946
2945819,"June 21, 2024",Arkansas,Fordyce,920 W 4th St,4,9,0,1,1,N/A,33.813484005543,-92.422095971379
2944778,"June 19, 2024",California,Oakland,400 block of Grand Ave,0,13,0,1,1,N/A,37.808710903772,-122.252889681725
2944267,"June 19, 2024",Pennsylvania,Philadelphia,2800 block of N Bambrey St,0,7,0,0,2,N/A,39.99923093491,-75.172747619749
2943875,"June 18, 2024",California,Richmond,700 Pennsylvania Ave,2,2,0,0,0,N/A,37.942273387659,-122.362435666082
2943300,"June 17, 2024",Georgia,Macon,3700 block of Napier Ave,1,3,0,0,0,N/A,32.851677077678,-83.68786868614
2941749,"June 17, 2024",Illinois,Chicago,6000 block of S Winchester Ave,0,7,0,0,0,N/A,41.783174958619,-87.672786678202
2941737,"June 17, 2024",Illinois,Chicago,900 block of N Pulaski Rd,0,5,0,0,0,N/A,41.89861938088,-87.726175195247
2940961,"June 16, 2024",Arkansas,Pine Bluff,200 Lake Saracen Dr,1,3,0,0,0,N/A,34.230845032367,-92.004277208822
2941065,"June 16, 2024",Massachusetts,Methuen,100 Lindberg Ave,0,7,0,0,0,N/A,42.720949609168,-71.206776430461
2941392,"June 16, 2024",Indiana,South Bend,1623 Lincoln Way W,0,4,0,0,0,N/A,41.686164392944,-86.274680609943
2940418,"June 15, 2024",Ohio,Cincinnati,6300 Bramble Ave,0,5,0,0,0,N/A,39.151430799855,-84.387948977676
2940302,"June 15, 2024",Michigan,Rochester (Rochester Hills),1585 E Auburn Rd,0,9,1,0,0,N/A,42.637585211842,-83.100511796354
2940337,"June 15, 2024",Michigan,Southfield,17587 Margate Ave,0,6,0,0,0,N/A,42.482531360575,-83.219833720112
2940762,"June 15, 2024",Michigan,Detroit,17800 block of Albion Ave,1,4,0,0,0,N/A,42.426320084593,-83.005500007031
2940598,"June 15, 2024",Texas,Round Rock,1371 Harrell Pkwy,2,14,0,0,7,N/A,30.538354078558,-97.627872907383
2940313,"June 15, 2024",Alabama,Tuskegee,207 E Martin Luther King Hwy,1,3,0,0,0,N/A,32.424860979628,-85.688885993179
2939783,"June 14, 2024",West Virginia,Princeton,347 Meadowfield Ln,0,5,0,0,1,N/A,37.361578236968,-81.051737452416
2940564,"June 14, 2024",Pennsylvania,Philadelphia,3301 W York St,1,4,0,0,1,N/A,39.993373878195,-75.186087391118
2939734,"June 14, 2024",Florida,Fort Lauderdale,2300 block of NW Eighth St,1,4,0,0,0,N/A,26.239100485686,-80.192257016987
2939289,"June 14, 2024",Illinois,Chicago,9100 block of S Harper Ave,0,4,0,0,0,N/A,41.728667094259,-87.586755018814
2939657,"June 14, 2024",Ohio,Columbus,205 N 5th St,2,2,0,0,1,N/A,39.967230386085,-82.99586013099
2939030,"June 13, 2024",Illinois,Chicago,11910 S Michigan Ave,0,4,0,0,0,N/A,41.677673776484,-87.620724908831
2943126,"June 12, 2024",Florida,Hudson,Nottingham Trail,4,0,0,0,1,N/A,28.367977418212,-82.600468298519
2937456,"June 11, 2024",Tennessee,Memphis,I-240 and Poplar Ave,0,5,0,0,4,N/A,35.104069986895,-89.870018013692
2935591,"June 9, 2024",District of Columbia,Washington,2200 block of Minnesota Ave SE,0,6,0,0,0,N/A,38.872293495523,-76.973107834226
2935280,"June 9, 2024",Nevada,Sparks,300 block of Howard Dr,0,4,0,0,1,N/A,39.537315498145,-119.732434921981
2935430,"June 9, 2024",Texas,Dallas,Elm St and N Crowdus St,0,4,0,0,0,N/A,32.784654005796,-96.783609984807
2935144,"June 9, 2024",Wisconsin,Madison,433 W Johnson St,0,12,0,0,1,N/A,43.072622624725,-89.392457236253
2936012,"June 9, 2024",Virginia,Richmond,200 block of N 2nd St,0,4,0,0,0,N/A,37.544153875247,-77.440506517811
2936435,"June 8, 2024",Alabama,Eufaula,900 block of Jackson St,0,4,0,0,0,N/A,31.885902733257,-85.159654759082
2934537,"June 8, 2024",North Carolina,Charlotte,616 N Tryon St,1,3,0,0,1,N/A,35.231270564362,-80.836844817194
2934578,"June 8, 2024",South Dakota,Sioux Falls,5105 S Drexel Ave,3,2,0,0,1,N/A,43.499267866602,-96.79802509807
2934048,"June 7, 2024",Missouri,Saint Louis (Jennings),2600 block of Shannon Ave,1,4,0,0,0,N/A,38.73595452936,-90.260520014099
2934417,"June 7, 2024",South Carolina,Seabrook,Horace Dawson Ln,0,4,0,0,0,N/A,32.596049987182,-80.74862937158
2934007,"June 7, 2024",California,Compton,E Greenleaf Blvd and S Mayo Ave,1,5,0,0,0,N/A,33.881267995518,-118.211917960184
2933578,"June 6, 2024",Missouri,Kansas City,3200 block of Bellefontaine Ave,2,2,0,0,0,N/A,39.066934785381,-94.54730223365
2930393,"June 3, 2024",Tennessee,Memphis,3600 block of Powers Rd,0,4,0,0,0,N/A,35.225259481892,-89.912452734526
2930818,"June 3, 2024",Virginia,Triangle,3700 block of Masthead Trail,1,3,0,0,1,N/A,38.560925342289,-77.324040989288
2931572,"June 3, 2024",Pennsylvania,Philadelphia,N Philip St and W Westmoreland St,0,4,0,0,0,N/A,40.000718981028,-75.13348298852
2928604,"June 2, 2024",Pennsylvania,Pittsburgh,3534 Laketon Rd,2,7,0,0,1,N/A,40.458864337047,-79.844713974672
2928765,"June 2, 2024",Florida,Pensacola,Palafox St and W Intendencia St,0,4,0,0,1,N/A,30.410316190873,-87.214806520946
2928754,"June 2, 2024",Virginia,Newport News,26th St and Parish Ave,0,4,0,0,0,N/A,36.990067980713,-76.401358999499
2929682,"June 2, 2024",Missouri,Saint Louis,3775 Kossuth Ave,0,6,0,0,0,N/A,38.666620989641,-90.217841011573
2928614,"June 2, 2024",Kentucky,Louisville,7015 Raggard Rd,0,7,0,0,0,N/A,38.174263931892,-85.870088658235
2928467,"June 2, 2024",Ohio,Akron,Kelly Ave and 8th Ave,1,28,0,0,0,N/A,41.056810995125,-81.48153998958
2929504,"June 1, 2024",Pennsylvania,Philadelphia,900 block of S 58th St,1,3,0,0,0,N/A,39.945822213492,-75.240205608379
2928378,"June 1, 2024",Michigan,Detroit,W Grand Blvd and W Warren Ave,0,5,0,0,0,N/A,42.344774991434,-83.108121977704
2928808,"June 1, 2024",South Carolina,Rock Hill,900 block of Southland Dr,2,2,0,0,1,N/A,34.896541391465,-81.025604357071
2927825,"June 1, 2024",Arizona,Sacaton,629 W Moffett Rd,2,4,0,2,2,N/A,33.131482574684,-111.764609502519
2928214,"June 1, 2024",Ohio,Columbus,500 block of N Ohio Ave,1,3,0,0,0,N/A,39.977537614164,-82.96948049541
2925929,"May 30, 2024",Minnesota,Minneapolis,2221 Blaisdell Ave,3,3,1,0,0,N/A,44.960007530153,-93.27913668625
2926808,"May 30, 2024",Maryland,Elkridge,6900 block of Norwood Ferry,3,1,1,0,0,N/A,39.191500911774,-76.747166204302
2926373,"May 30, 2024",Georgia,Decatur,2300 block of Greenway Dr,0,5,0,1,1,N/A,33.719470240241,-84.220084329909
2927030,"May 30, 2024",Utah,Salt Lake City (Murray),W Fireclay Ave and Birkhill Blvd,1,4,0,0,1,N/A,40.677964017111,-111.892782967488
2923547,"May 28, 2024",Connecticut,Waterbury,50 Mitchell Ave,0,4,0,0,0,N/A,41.558479006197,-73.046480963494
2938698,"May 27, 2024",Mississippi,Port Gibson,Northside Dr,0,4,0,0,4,N/A,31.971373649992,-90.973182124526
2922097,"May 27, 2024",Michigan,Lansing,325 Riverfront Dr,1,6,0,0,0,N/A,42.735532458948,-84.547932571248
2923055,"May 27, 2024",California,Sacramento,2701 Meadowview Rd,0,4,0,1,3,N/A,38.481705057659,-121.476662122401
2923261,"May 27, 2024",Virginia,Richmond,1900 block of Raven Ct,2,2,0,0,0,N/A,37.549856848886,-77.421555672762
2921217,"May 26, 2024",Illinois,Chicago,1300 block of S Christiana Ave,1,3,0,0,0,N/A,41.863723011955,-87.70923798513
2921717,"May 26, 2024",Ohio,Cleveland,1437 St Clair Ave,2,2,0,0,3,N/A,41.506555672505,-81.685818117897
2921394,"May 26, 2024",Missouri,Kansas City,Westport Road and Broadway,0,5,1,0,0,N/A,39.053264813988,-94.590507314815
2921251,"May 25, 2024",California,San Fernando,925 Orange Grove Ave,0,5,0,0,1,N/A,34.298648342629,-118.434027749316
2921097,"May 25, 2024",Minnesota,Saint Paul (North Saint Paul),2039 17th Ave E,0,4,0,0,0,N/A,45.020946648447,-93.013254754717
2920512,"May 25, 2024",Florida,Fort Pierce,1800 block of Ave G,0,5,0,0,0,N/A,27.456636786574,-80.34322908526
2920544,"May 24, 2024",Illinois,Pembroke Township,13100 E Central St,2,3,0,0,0,N/A,41.066690123739,-87.617995600082
2919460,"May 23, 2024",New Jersey,Newark,121 Shephard Ave,0,4,0,0,0,N/A,40.710388571355,-74.207026452854
2917331,"May 22, 2024",Pennsylvania,Chester,2626 W 4th St,2,3,0,0,1,N/A,39.833515980203,-75.390372981965
2916464,"May 21, 2024",Illinois,Chicago,1100 block of S Whipple St,0,4,0,0,0,N/A,41.866878016388,-87.702024239787
2916825,"May 21, 2024",Pennsylvania,Camp Hill,Chestnut St and S 15th St,1,3,1,0,2,N/A,40.238618180267,-76.934217036205
2918843,"May 20, 2024",Michigan,Detroit,17000 block of Ohio St,1,4,0,0,1,N/A,42.417201916838,-83.155956045237
2913404,"May 18, 2024",Florida,Sarasota,3474 17th St,1,4,0,1,1,N/A,27.352090513963,-82.499470246257
2914188,"May 18, 2024",Missouri,Saint Louis,3000 block of Olive St,1,3,0,0,2,N/A,38.635050886606,-90.223205848701
2914713,"May 18, 2024",North Carolina,Reidsville,8110 Cherry Grove Rd,2,2,1,0,0,N/A,36.296844354969,-79.478095900024
2913782,"May 18, 2024",Georgia,Savannah,W Congress Ln and Barnard St,0,9,0,2,7,N/A,32.079890804402,-81.094028680163
2913794,"May 18, 2024",Illinois,Chicago,700 block of S Albany Ave,0,6,0,0,0,N/A,41.871625170391,-87.703386695145
2914190,"May 18, 2024",Missouri,Bridgeton,MO-141 and Corporate Woods Dr,1,4,0,0,2,N/A,38.781819100856,-90.45890446308
2913052,"May 18, 2024",Ohio,Columbus,132 E 5th Ave,3,3,0,0,0,N/A,39.98708439059,-83.001796781552
2908173,"May 12, 2024",Missouri,Saint Louis,10000 block of Toelle Ln,1,3,0,0,0,N/A,38.750539568432,-90.218102111602
2907387,"May 12, 2024",Florida,Tallahassee,1147 Apalachee Pkwy,2,2,0,0,0,N/A,30.436590104567,-84.264675418038
2916101,"May 12, 2024",Alabama,Montgomery,2400 block of Eastern Blvd,0,6,0,0,0,N/A,32.349137054342,-86.221677812687
2907162,"May 12, 2024",Georgia,Atlanta,2110 Peachtree Rd NW,2,4,0,0,1,N/A,33.81204118664,-84.392748719264
2907598,"May 12, 2024",Massachusetts,Northborough,333 Howard St,1,4,0,0,3,N/A,42.34225363114,-71.656239811171
2906715,"May 11, 2024",Kentucky,Louisville,282 Evangeline Ave,2,2,0,0,0,N/A,38.160151656792,-85.764225807862
2907355,"May 11, 2024",Alabama,Stockton,9400 block of Bryants Landing Rd,3,15,0,0,3,N/A,31.037477250619,-87.861459895255
2904508,"May 8, 2024",Texas,San Antonio,6708 Windsor Hollow Dr,1,4,0,0,1,N/A,29.503410528183,-98.363610887138
2904816,"May 8, 2024",North Carolina,Durham,311 S Lasalle St,1,3,0,0,2,N/A,36.013411724015,-78.942218869432
2902327,"May 6, 2024",Indiana,Fort Wayne,Hanna St and E Rudisill Blvd,0,4,0,0,1,N/A,41.050092983549,-85.127726041306
2900406,"May 5, 2024",Alabama,Birmingham,800 3rd Ave W,1,6,0,0,2,N/A,33.505646667213,-86.849551930488
2900481,"May 5, 2024",Alabama,Tuscaloosa,1300 block of 58th St E,1,3,0,0,1,N/A,33.154305561879,-87.519026756392
2902726,"May 5, 2024",New Mexico,Gallup,1500 block of S 2nd St,2,2,0,0,0,N/A,35.515274370569,-108.738870946026
2901278,"May 5, 2024",Alabama,Huntsville,708 Poplar Ave NW,0,5,0,0,1,N/A,34.740417094315,-86.605233366883
2899844,"May 4, 2024",New York,Corona (Queens),108-11 Atlantic Avenue,1,3,0,0,4,N/A,43.179446655648,-70.608968810851
2899861,"May 4, 2024",New York,Rochester,Lyell Ave and Austin St,2,2,0,0,1,N/A,43.164632997087,-77.643299977129
2900308,"May 4, 2024",California,Long Beach,2688 E South St,0,7,0,0,0,N/A,33.859786476875,-118.160763624199
2900165,"May 4, 2024",New York,Buffalo,1490 Jefferson Ave,1,5,0,0,0,N/A,42.916020761671,-78.854576097268
2899989,"May 4, 2024",Tennessee,Memphis,3562 Kirby Pkwy,1,3,0,0,0,N/A,35.051382349362,-89.843405135834
2900213,"May 4, 2024",Pennsylvania,Philadelphia,1007 S 51st St,1,3,0,0,0,N/A,39.944547531169,-75.221296835328
2899834,"May 3, 2024",New York,Westbury,Pepperidge Rd and Eastfield Rd,0,6,0,0,0,N/A,40.770763000832,-73.572751997771
2931805,"May 3, 2024",Texas,Houston,6800 block of Cullen Blvd,0,4,0,0,6,N/A,29.688484681849,-95.353982512962
2899180,"May 2, 2024",Virginia,Richmond,3800 Delmont St,1,3,0,0,0,N/A,37.5831877103,-77.428812942202
2898126,"May 1, 2024",Michigan,Detroit,Faust Ave and Westfield Ave,0,4,0,0,1,N/A,42.363143010234,-83.221466011937
2896893,"May 1, 2024",Texas,Fort Worth,3096 Las Vegas Trl,0,6,0,0,5,N/A,32.73003798571,-97.466615986762
2893900,"April 29, 2024",North Carolina,Charlotte,5525 Galway Dr,4,4,1,0,0,N/A,35.244083979746,-80.755659211779
2895203,"April 29, 2024",Florida,Miami Gardens,1400 NW 197th St,0,5,0,0,0,N/A,25.95453874951,-80.225138133497
2892877,"April 28, 2024",Florida,Sanford,4380 Carraway Pl,0,10,0,0,1,N/A,28.834760463254,-81.329167048134
2892952,"April 28, 2024",Louisiana,Kenner,700 block of Farm Ave,0,5,1,0,0,N/A,29.981280687232,-90.266267221266
2893298,"April 28, 2024",Georgia,Fitzgerald,300 block of E Pine St,1,3,0,0,1,N/A,31.713636710461,-83.250600060503
2892937,"April 28, 2024",Arizona,Tucson,3200 block of E 5th St,1,3,0,0,4,N/A,32.22881721999,-110.923520011911
2893705,"April 28, 2024",Mississippi,Utica,1022 Lee Davis Cir,1,3,0,1,3,N/A,32.113086668915,-90.605420719731
2892069,"April 27, 2024",Florida,Daytona Beach,600 block of N Grandview Ave,0,4,0,0,1,N/A,29.236498024874,-81.014109179069
2892374,"April 27, 2024",South Carolina,Santee,800 block of Antioch Rd,1,3,0,0,3,N/A,33.474305785466,-80.519492284596
2892008,"April 26, 2024",District of Columbia,Washington,1219 Connecticut Ave NW,0,6,0,0,1,N/A,38.906542281111,-77.04118084956
2888610,"April 22, 2024",Virginia,Petersburg,5900 block of Sentry Hill Ct,0,5,0,0,0,N/A,37.190643266272,-77.479494083573
2887313,"April 22, 2024",Oklahoma,Yukon,2804 Mirage St,4,0,1,0,0,N/A,35.437101398333,-97.740109356931
2886674,"April 21, 2024",Illinois,Oak Forest,5500 block of Babette Ct,1,3,0,0,1,N/A,41.598465681671,-87.755212634657
2885854,"April 20, 2024",Tennessee,Memphis,2410 Carnes Ave,2,7,0,0,0,N/A,35.113459101465,-89.982043071642
2884570,"April 19, 2024",Maryland,Greenbelt,6915 Hanover Pkwy,0,5,0,0,1,N/A,38.983977973791,-76.87397713466
2884585,"April 19, 2024",District of Columbia,Washington,1211 Mount Olivet Rd NE,0,4,0,0,2,N/A,38.90960859084,-76.984571990084
2884446,"April 18, 2024",Louisiana,Thibodaux,1400 block of Orange Grove Sq,0,4,0,0,0,N/A,29.843963000385,-90.806691502597
2881822,"April 16, 2024",New York,Bronx,E Mount Eden Ave and Townsend Ave,1,3,0,0,2,N/A,40.84398500195,-73.913866036531
2881676,"April 16, 2024",North Carolina,Clinton,Boykin Rd and Shaun Ln,1,3,0,0,0,N/A,34.927560307517,-78.346947086205
2879450,"April 14, 2024",Texas,Dallas,4530 Collins Ave,1,8,0,0,1,N/A,32.775832639437,-96.74270210636
2880126,"April 14, 2024",Kentucky,Hopkinsville,1700 Canton St,0,4,0,0,2,N/A,36.862768664427,-87.496083158765
2879964,"April 14, 2024",Virginia,Richmond,1300 block of Jennie Scher Rd,1,4,0,0,0,N/A,37.521614253852,-77.40030196228
2879792,"April 14, 2024",Tennessee,Nashville,480 Bell Rd,0,6,0,0,1,N/A,36.072527401183,-86.635526822245
2880226,"April 14, 2024",Louisiana,New Orleans,828 S Peters St,1,11,0,0,0,N/A,29.944185437609,-90.065688430362
2879189,"April 13, 2024",Illinois,Chicago,2021 W 52nd St,1,10,0,0,1,N/A,41.798750954586,-87.675404338015
2880895,"April 13, 2024",Georgia,Albany,300 E Broad Ave,0,4,0,0,6,N/A,31.576388078544,-84.142081618375
2879659,"April 13, 2024",Arkansas,Wynne,441 Martin Luther King S,1,9,0,0,4,N/A,35.22746178565,-90.794257200693
2880957,"April 13, 2024",Mississippi,Coldwater,W Central St,1,3,0,0,0,N/A,34.686889753722,-89.983772736852
2877499,"April 11, 2024",Florida,Orlando,2800 block of Gamma Dr,1,3,0,0,0,N/A,28.623504298239,-81.416888000074
2876444,"April 10, 2024",District of Columbia,Washington,1100 block of 21st Street NE,1,5,0,0,0,N/A,38.905371758448,-76.974165105992
2873416,"April 7, 2024",Texas,San Antonio,11135 Wye Dr,0,6,0,0,0,N/A,29.54127296784,-98.411780427402
2873450,"April 7, 2024",Oklahoma,Oklahoma City,3034 N Portland Ave,1,3,0,0,0,N/A,35.498733280924,-97.581650399408
2872613,"April 6, 2024",Florida,Miami (Doral),3450 NW 83rd Ave,1,7,1,0,0,N/A,25.807213599704,-80.331576736798
2872340,"April 5, 2024",Arkansas,North Little Rock,116 Curtis Sykes Dr,1,3,0,0,1,N/A,34.76798073145,-92.266433216755
2872754,"April 5, 2024",Florida,West Palm Beach,1170 W 27th St,1,3,0,0,1,N/A,26.785082633973,-80.073367180337
2872358,"April 1, 2024",Louisiana,New Iberia,600 block of Breaux Alley,0,4,0,1,2,N/A,30.006665022239,-91.833288059172
2868907,"April 1, 2024",Michigan,Eastpointe,19000 block of Dijon Ave,0,4,0,0,0,N/A,42.46863934492,-82.922904199505
2867279,"March 31, 2024",Tennessee,Nashville,614 Garfield St,1,5,0,0,1,N/A,36.181345752525,-86.794943663662
2966990,"March 31, 2024",Mississippi,Greenwood,US-49E,1,3,0,0,1,N/A,33.494909691479,-90.189551073008
2867514,"March 31, 2024",Illinois,Chicago,400 block of N Lavergne Ave,1,3,0,0,3,N/A,41.889280478891,-87.750503024473
2866851,"March 31, 2024",Illinois,Chicago,5333 W Madison St,1,4,0,0,0,N/A,41.880016732905,-87.758970906846
2867670,"March 31, 2024",Mississippi,Jackson,2050 Martin Luther King Jr Dr,0,4,0,1,0,N/A,32.320506997556,-90.20182881048
2867139,"March 31, 2024",Georgia,Dublin,500 block of West Ave,2,5,0,0,2,N/A,32.530293348332,-82.924958996794
2867883,"March 31, 2024",Mississippi,Jackson,3200 block of US-80,1,3,0,0,0,N/A,32.296236528982,-90.237764208388
2868697,"March 31, 2024",Texas,Paris,1355 8th NE,0,4,0,0,0,N/A,33.672256535793,-95.548120678784
2868563,"March 31, 2024",Florida,Saint Petersburg,400 49th St S,0,4,0,0,5,N/A,27.76707585797,-82.699534875667
2866832,"March 30, 2024",Indiana,Indianapolis,49 W Maryland St,0,7,0,0,1,N/A,39.765462134856,-86.159607472904
2865719,"March 29, 2024",Alabama,Mobile,600 block of Euclid Ave,2,2,0,1,2,N/A,30.6678907308,-88.091824467927
2865779,"March 29, 2024",Michigan,Detroit,8203 W Chicago St,0,5,0,0,1,N/A,42.366085603072,-83.150126292906
2864257,"March 27, 2024",Texas,Houston,3403 Love St,1,3,0,0,0,N/A,29.792083399273,-95.328928425596
2862335,"March 25, 2024",Florida,Pompano Beach,1750 Dr. Martin Luther King Jr. Blvd,1,3,0,0,3,N/A,26.240247067176,-80.146776726538
2860902,"March 24, 2024",Indiana,Indianapolis,9439 E Washington St,0,5,1,0,0,N/A,39.77260536038,-86.002175214701
2859623,"March 22, 2024",Louisiana,New Orleans,AP Tureau Ave and N Roman St,2,2,0,0,0,N/A,29.975001001719,-90.066819987291
2855294,"March 17, 2024",District of Columbia,Washington,1541 7th St NW,2,5,0,0,0,N/A,38.910768227145,-77.021662330731
2854765,"March 16, 2024",Ohio,Euclid,19500 block of St Clair Ave,0,5,0,0,0,N/A,41.577650658577,-81.542084273659
